Trial,Accuracy,Duration,Params,BestAccuracy
81,0.8265197443880059,46.26531362533569,"{'n_estimators': 264, 'eta': 0.17337803665703655, 'max_depth': 15, 'subsample': 0.994146472060887, 'colsample_bytree': 0.7008245735732324, 'gamma': 1.1074379512574173, 'reg_lambda': 7.142724734681524, 'reg_alpha': 3.1239594834292177, 'grow_policy': 'depthwise'}",0.8285269539570703
82,0.8275438309028347,67.74259352684021,"{'n_estimators': 165, 'eta': 0.21157909840160863, 'max_depth': 15, 'subsample': 0.9636721395229216, 'colsample_bytree': 0.8622028953255919, 'gamma': 2.1970167695468694, 'reg_lambda': 8.770439829805982, 'reg_alpha': 3.4783270106888904, 'grow_policy': 'depthwise'}",0.8285269539570703
83,0.8254956578731771,45.336628675460815,"{'n_estimators': 100, 'eta': 0.10498471330065393, 'max_depth': 14, 'subsample': 0.9549537522599998, 'colsample_bytree': 0.907024225171869, 'gamma': 2.186291711146329, 'reg_lambda': 8.620556326892103, 'reg_alpha': 4.310380096530068, 'grow_policy': 'depthwise'}",0.8285269539570703
84,0.8255366213337703,60.59663772583008,"{'n_estimators': 165, 'eta': 0.22891711217000738, 'max_depth': 15, 'subsample': 0.8931016082361395, 'colsample_bytree': 0.835918942353205, 'gamma': 2.262783380864621, 'reg_lambda': 8.206554308836767, 'reg_alpha': 3.4995771998060254, 'grow_policy': 'depthwise'}",0.8285269539570703
85,0.8255775847943634,29.109736680984497,"{'n_estimators': 204, 'eta': 0.2905528365569902, 'max_depth': 14, 'subsample': 0.9397333142698071, 'colsample_bytree': 0.745162788497805, 'gamma': 1.827925824784379, 'reg_lambda': 8.823337622291346, 'reg_alpha': 3.3635039408595766, 'grow_policy': 'depthwise'}",0.8285269539570703
86,0.8223005079469113,51.10500359535217,"{'n_estimators': 124, 'eta': 0.03171476617369311, 'max_depth': 15, 'subsample': 0.9682057189788105, 'colsample_bytree': 0.8664136736968805, 'gamma': 1.3861014356261714, 'reg_lambda': 7.851737367850514, 'reg_alpha': 4.730248512096756, 'grow_policy': 'depthwise'}",0.8285269539570703
87,0.8194330657053908,39.67430782318115,"{'n_estimators': 240, 'eta': 0.12669179470644137, 'max_depth': 14, 'subsample': 0.52070624824379, 'colsample_bytree': 0.7990819409872212, 'gamma': 0.3889595368663603, 'reg_lambda': 9.644031466044865, 'reg_alpha': 3.9290819824085923, 'grow_policy': 'depthwise'}",0.8285269539570703
88,0.8253727674913977,51.81754803657532,"{'n_estimators': 155, 'eta': 0.15807523712279373, 'max_depth': 15, 'subsample': 0.922604684951861, 'colsample_bytree': 0.6323995162987675, 'gamma': 0.8808266366441466, 'reg_lambda': 9.065856457953709, 'reg_alpha': 2.546930230945167, 'grow_policy': 'depthwise'}",0.8285269539570703
89,0.825741438636736,81.44778203964233,"{'n_estimators': 172, 'eta': 0.05677208765532342, 'max_depth': 15, 'subsample': 0.9970103030070345, 'colsample_bytree': 0.9275631492994284, 'gamma': 1.8798178386263675, 'reg_lambda': 7.7117329403287185, 'reg_alpha': 3.6556454564034455, 'grow_policy': 'depthwise'}",0.8285269539570703
90,0.8189005407176798,29.526113986968994,"{'n_estimators': 277, 'eta': 0.24996248909649696, 'max_depth': 14, 'subsample': 0.40989386230619185, 'colsample_bytree': 0.7669829796123084, 'gamma': 2.616038951996296, 'reg_lambda': 6.310077616104081, 'reg_alpha': 5.2977821922709225, 'grow_policy': 'depthwise'}",0.8285269539570703
91,0.8270113059151237,40.011537075042725,"{'n_estimators': 297, 'eta': 0.190721540922203, 'max_depth': 15, 'subsample': 0.9753803423035414, 'colsample_bytree': 0.6903874912615162, 'gamma': 1.6050253086154957, 'reg_lambda': 7.35838619121324, 'reg_alpha': 2.9435101214229227, 'grow_policy': 'depthwise'}",0.8285269539570703
92,0.8271751597574963,62.41591501235962,"{'n_estimators': 219, 'eta': 0.1723775711128448, 'max_depth': 15, 'subsample': 0.9575574067083992, 'colsample_bytree': 0.7045040419960829, 'gamma': 1.3519510358352211, 'reg_lambda': 6.935387390102953, 'reg_alpha': 2.8561139207860737, 'grow_policy': 'depthwise'}",0.8285269539570703
93,0.826560707848599,60.595524311065674,"{'n_estimators': 218, 'eta': 0.169229282712039, 'max_depth': 15, 'subsample': 0.951948174029003, 'colsample_bytree': 0.6944482354793725, 'gamma': 1.3870010668226085, 'reg_lambda': 7.000904358041815, 'reg_alpha': 2.885666820567681, 'grow_policy': 'depthwise'}",0.8285269539570703
94,0.8267655251515648,86.71677136421204,"{'n_estimators': 907, 'eta': 0.09726562887214818, 'max_depth': 15, 'subsample': 0.8835445873076109, 'colsample_bytree': 0.8180175040574447, 'gamma': 1.7307610376210905, 'reg_lambda': 8.505592259488655, 'reg_alpha': 2.684133548714312, 'grow_policy': 'depthwise'}",0.8285269539570703
95,0.8263149270850402,48.837422609329224,"{'n_estimators': 239, 'eta': 0.13887289467692526, 'max_depth': 15, 'subsample': 0.9233246851546334, 'colsample_bytree': 0.7299828837268255, 'gamma': 1.0190280890646406, 'reg_lambda': 6.7231257276129766, 'reg_alpha': 2.368029178633513, 'grow_policy': 'depthwise'}",0.8285269539570703
96,0.825987219400295,73.92004370689392,"{'n_estimators': 198, 'eta': 0.1835116370480966, 'max_depth': 14, 'subsample': 0.9754996381946848, 'colsample_bytree': 0.9556857859186842, 'gamma': 2.303877016406361, 'reg_lambda': 8.050853342708443, 'reg_alpha': 3.260256687409804, 'grow_policy': 'depthwise'}",0.8285269539570703
97,0.824635425200721,53.02237033843994,"{'n_estimators': 137, 'eta': 0.12940459632755252, 'max_depth': 15, 'subsample': 0.9444532234085204, 'colsample_bytree': 0.8656431574858586, 'gamma': 0.46753923053935953, 'reg_lambda': 8.857843920834636, 'reg_alpha': 2.9791908783785597, 'grow_policy': 'depthwise'}",0.8285269539570703
98,0.8257004751761429,31.365622997283936,"{'n_estimators': 279, 'eta': 0.26862411847335355, 'max_depth': 15, 'subsample': 0.8975292199279761, 'colsample_bytree': 0.776026120328324, 'gamma': 1.312802795163408, 'reg_lambda': 2.7582895578408646, 'reg_alpha': 3.528534667020474, 'grow_policy': 'depthwise'}",0.8285269539570703
99,0.8263968540062264,52.29519319534302,"{'n_estimators': 150, 'eta': 0.23770878127372908, 'max_depth': 14, 'subsample': 0.920123044687837, 'colsample_bytree': 0.7171132838278271, 'gamma': 2.0105955533129016, 'reg_lambda': 7.624727541703258, 'reg_alpha': 2.677163120756992, 'grow_policy': 'depthwise'}",0.8285269539570703
